,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-1.5346753336744219,-1.409444903964352,-1.3569443886071366,-2.4145436552463733,-1.8320529806730776,-1.3551345137979611,-1.4176386100286151,-1.9020462228618968,-1.6018159036247854,-1.5647280179854013,-1.3695595255154809,-1.873860193621941,-1.353890010570118,-1.3976896140485522,-1.9452865989645498
1,-1.3562664580064125,-1.8811849364900384,-1.4405399437573705,-2.9958002275150926,-1.3610803262055695,-1.5721799310572497,-4.014790834480912,-3.990424157664516,-2.2849664429749357,-1.4685325137148153,-4.427812037373271,-1.6499830671692506,-1.4023151877782314,-5.544190682949082,-4.4368246501253426
2,-1.426035178762638,-1.5587358350416056,-1.6010635613390842,-1.5915987901035136,-1.4255694677778057,-1.4033611006661868,-1.3995444660507694,-1.3816942969175423,-1.728868934369606,-1.3552789715565445,-2.6848384615450134,-1.6896659598907866,-1.9055717267347156,-3.076146333660342,-1.56392676199745
3,-3.194087336097179,-5.722064689609181,-9.124137242794257,-3.275633349422072,-2.107614942229043,-2.23171606305439,-11.342737485610968,-6.062800438670668,-3.1995021340390415,-6.304559839390271,-7.5555380534603644,-2.5957410647765355,-2.372511035117172,-4.770916263571223,-6.114023367394312
4,-4.981013417355661,-6.724480738609759,-4.685118229133363,-14.351920596066336,-2.558996666208653,-7.865465058131644,-11.798121953640699,-11.86876830565215,-10.162826724807084,-13.122013353180579,-10.913233727342904,-6.861102211572228,-2.1921545604579964,-6.516991036440975,-5.750679201066714
5,-4.682590166179323,-10.643793735987497,-18.32219793003327,-2.596078753243536,-8.274222717425687,-3.2785797165441717,-5.096802839911909,-1.96890156980231,-11.787709415696995,-2.2248804509840787,-4.704722567555386,-4.338560372976241,-10.375590176720353,-3.4316418833758986,-3.890263720333447
6,-2.1304158807463476,-2.2326344713691566,-1.380019620450136,-2.0311864757628117,-1.4067189384630774,-7.1473200348859445,-6.407893564899438,-2.6262306788916603,-1.7414355367769576,-3.594905223056821,-6.858398551905233,-4.1320320480533725,-2.7912116516205825,-8.449427322125963,-1.7800813534715134
7,-4.866791971210436,-3.7519769395934386,-1.4691970934174592,-2.111536721303939,-4.183881308568596,-1.6091554674625075,-1.7008340691672612,-6.246796603954057,-1.410640808432741,-4.728744332500676,-2.0526353997232705,-9.983046080175264,-1.5094320084015744,-1.7554831605587917,-1.3771504594878803
8,-1.3888215847049488,-1.5568804744932876,-4.358012273932345,-4.449502727031147,-1.3716841333842318,-1.5588974183709725,-1.9804101219200891,-1.4411151313271398,-1.4304859376334842,-2.6245930819437295,-3.002261689992434,-7.826864651506875,-1.3911095532217919,-1.3549241260269669,-3.866617089174759
9,-10.049257327510604,-6.294675658074101,-9.206387190892803,-4.280856683351549,-7.751685346915942,-16.375841872032254,-4.360647341798205,-3.241456853144494,-4.488666685916718,-13.61628533901277,-15.783787232369406,-6.990292775781806,-8.022027269560025,-12.414565175614374,-17.542210974468656
