,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
43,-3.134454256245739,-2.668757060555909,-2.457592532356261,-2.173054517309982,-2.0662375104661135,-1.993930503790797,-1.857355426120874,-1.8837573840772899,-1.7219633907388476,-1.6692304113256617,-1.7605206102882611,-1.5741002595038447,-1.6478455524315427,-1.868838743223779,-1.6461298701678755
44,-2.8789987911943706,-2.879793812104293,-2.634276503338564,-2.2388541394576698,-2.0012558817549317,-1.926056251963274,-2.0670014762245112,-2.809601486645593,-1.831139249129693,-1.7154385721845498,-1.8104856245103875,-2.1350286164930865,-1.6147173809074005,-2.0397073318896863,-1.6509789440649383
45,-2.491247469479048,-2.4232175759100274,-2.755995071794062,-1.9620453982296595,-2.0097960504370174,-2.1574562495722613,-2.051268305768583,-2.080308395709644,-1.808251675568079,-2.008269566994066,-1.6995532400468825,-1.542434860970078,-1.7381029540432098,-2.1547916874961013,-2.234605833074639
46,-2.958820867295972,-2.6001021152618518,-2.5620837034991317,-2.029236562597245,-2.08435906160685,-1.7971617617003985,-1.943667221600069,-1.727609172001009,-1.671947693715564,-1.7318943773351698,-1.9507455297624663,-1.964666177690943,-1.602148628185788,-1.8326105950370515,-2.085931839797491
47,-2.70825925113158,-2.888727359057228,-2.3008009520099413,-2.141223722903202,-2.0834430722921478,-2.060077655793837,-4.24821485920242,-2.3659948946393206,-1.999828786998198,-2.3322632221905115,-3.1892824299282214,-1.9882097005478354,-2.03509909464744,-2.0158797295677564,-1.7237051225890634
48,-2.62172156520555,-2.919385071905463,-2.556436042762941,-2.3671347842440635,-3.087696440743898,-2.4718161313772473,-2.2165448343143774,-2.1523265200894146,-2.05710018190444,-1.9103203331255771,-1.8294661986240723,-1.8654634499548783,-1.7688508149679714,-1.7980980369667638,-1.641287074050284
49,-2.335372494505461,-2.2958772697598477,-2.5991085621927743,-2.394789802315603,-3.0298100186348016,-2.341774562409815,-2.1398675792835475,-2.1499265442994675,-2.2217975137930983,-2.1026166061883766,-1.7265790565747956,-1.757772841957608,-1.677326979803594,-1.6949663566947535,-1.988461635342417
50,-2.9160115442063246,-2.4258262267565383,-2.988312936956267,-2.0994183877004633,-2.6868043284543806,-2.0299805337041454,-2.062554159762645,-3.0738406057570473,-2.4609521261395733,-2.023750549203786,-1.9915621937783106,-2.174286489904763,-1.8417833009153088,-2.6642416866459615,-1.7717837211203806
51,-2.9683573542077584,-2.558843033642102,-2.366726658459748,-2.433030327587329,-1.9970159306773878,-1.9411791400480392,-1.5718293173282074,-2.1373523266097743,-2.383975936447041,-1.910087316554678,-1.5692009424861608,-1.9425344063058732,-1.7152485148534056,-1.6089987992402475,-1.4954906402123609
52,-2.672512592254911,-1.851248064536269,-3.188354748315333,-2.323777961583589,-2.1827802315361597,-1.4532418449906113,-3.4105594427723993,-2.0670255190611124,-2.0264614614221297,-1.8349956584441387,-3.170024860660139,-1.970040053325488,-1.8554386765926465,-1.2366842810428682,-2.73634175577939
