,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-2.9056323767630285,-2.7159595400169056,-2.553555345596303,-3.1125598623860724,-3.2047409236553355,-1.8435063294484135,-1.954001869059449,-2.569386762612346,-2.010074179903423,-1.9222893233807061,-3.4574502306674533,-1.9973566134803622,-2.0594769810331828,-1.7284295339216256,-1.5861964779892872
1,-3.243976166644322,-1.8840865109187819,-3.2329785674439067,-1.6732940594778254,-1.7798089930253365,-1.6341861768907233,-2.4525832456832344,-1.4650427976782832,-1.7740385466728292,-1.8756109863142927,-1.7117115690559557,-1.4953681048806515,-1.7623902203858286,-1.5998549274865574,-1.520194945536359
2,-2.081328146476182,-3.5955862965257266,-1.7678377627590236,-2.861342400208883,-2.3410883368867395,-2.8398073234237664,-1.6000713633556618,-1.6506300868332064,-1.717589989824789,-2.1434288219772157,-1.5152094524522266,-2.4479401195528006,-1.5657111352887556,-9.66823824801258,-2.470974171142642
3,-1.6982008162732525,-2.2816859488331045,-2.544479776236311,-2.5333328211734427,-4.253119397358869,-2.0642184862467428,-1.8438759492725179,-2.139597406537939,-1.9288643029130457,-1.5606167995379179,-1.4844483912733186,-2.3924318331223633,-1.665746985681881,-1.5007401859691816,-1.784507339710377
4,-2.149077984519816,-2.3838517915256725,-2.702544911345833,-0.8841077593753451,-1.806084812512523,-1.4526172648531797,-1.5874127888827925,-1.2741869914448565,-1.9117984904552119,-1.7041955222526912,-1.4976271145578302,-1.55323442980296,-1.49890929456413,-1.8471277839809024,-1.8528229405218208
5,-2.286814704910887,-1.725139909861736,-1.8531192267612087,-1.9462052336758402,-1.6024648949209093,-1.8796066160648133,-3.5358573470502077,-2.1557144775027166,-1.7525011779622282,-1.4715106422819144,-1.6226751757027134,-1.4940908536099873,-1.8337097134559033,-1.4333957605242893,-2.37222459401584
6,-2.8568451024650665,-2.4695652442657763,-2.6547954760799244,-2.899878557475323,-1.7064905215255364,-1.5368964331772272,-2.470352329164837,-2.083090163090071,-3.0764987138493747,-1.7000743804599452,-1.4889902129444696,-2.1766967545373084,-2.705906669230963,-6.01761796904182,-1.4434853128637857
7,-2.0335010843351036,-2.3494997800117576,-2.025573022322363,-1.7479110937160538,-2.0603853313493725,-1.6522365649043174,-2.0464303102706856,-1.7023163595669033,-1.875696908975358,-1.5513103459324773,-1.8743516844340435,-3.552000987018648,-1.5137914201976583,-1.4997920984382669,-1.564245429057732
8,-1.9267466500899713,-1.7479650907592728,-2.5163399256229813,-1.8434044064202537,-1.7087282767199565,-1.6507781987213137,-1.6956558279057539,-3.132468591618556,-2.201456773730949,-2.3522115683469007,-1.5210855945204966,-1.5108607288314613,-2.4383867465169344,-1.5749628721259035,-2.223048625666175
9,-3.3646989475673523,-2.219415052360737,-1.1501841312035135,-1.4435239384121519,-16.372537184054902,-5.901750212025818,-1.4155122970603635,-1.5983008655111623,-2.483022838293911,-1.6524653493363122,-1.8720868701178282,-3.673202117124623,-2.76892341901115,-1.5878073036001976,-1.8382509546415349
10,-1.8126000574255303,-1.9309735102874959,-1.7118084753635396,-2.2610710673336314,-2.5763037749493525,-1.5983624055295957,-1.8812479544997345,-1.584348084542701,-1.6364272467494096,-1.608343548096147,-1.6240819695152322,-1.4731942358133239,-1.5347203606786786,-2.1093175001048037,-1.5313664286865125
11,-2.185236649532853,-2.4533212572806606,-2.0560160776685796,-1.7438322322240585,-1.562231045977082,-1.63858009900606,-1.7453354764088778,-1.7152489190155351,-1.5151529784395996,-1.4919138446030984,-1.522011942537035,-1.4936612670891074,-1.7639358048512843,-1.6149299585883408,-1.5078187256568338
12,-2.9605557902561266,-2.176474222290621,-2.3005269660533605,-2.0631689717536794,-1.9686041137601633,-2.093195377613024,-2.8181948206044867,-3.0232350954213816,-1.5866357741073933,-1.9509811508749966,-1.5087909693822112,-3.51648393916107,-1.9473678735192672,-1.4647123143444494,-2.706624298136266
13,-2.4807944349724873,-1.9550102383919492,-1.7416875361034618,-1.449183046261683,-1.5255078701158957,-3.144860065479263,-2.5115843150325072,-2.9242815867710688,-2.6562429855775136,-1.9980255811440137,-1.6446140801908815,-1.6245061311477538,-2.2420483598155516,-2.010846170975246,-2.5996550875134607
14,-2.037442459252728,-3.130673237500356,-1.6918841846273307,-1.5582548736467454,-1.6477247560873287,-1.9728224579568314,-1.5323298002037604,-2.7881200731541464,-1.5606345615267767,-1.7945195689936302,-1.4595516362724366,-1.4950453901755694,-1.490143862364653,-1.6595113833017419,-1.4482299533786716
15,-2.0654037072790348,-1.952168215781063,-1.874159699744637,-1.499986236145817,-1.5424248612024378,-1.5832472764855259,-1.4823019238599215,-1.430880905965567,-1.6485500892513,-1.54650223554727,-1.949333822502603,-1.4181904979497775,-1.4415280864789684,-1.4343071762814414,-1.432009896096912
16,-2.0151829607347818,-1.636463365729691,-3.140854274406858,-5.246436040921297,-1.8087451464917694,-2.1839867161314137,-1.718837459212425,-1.713445878302679,-1.555900217013801,-2.674056842266182,-2.1587660143476675,-1.9110423609200273,-2.4065348631923262,-4.766561091416319,-1.4962985202767753
17,-2.47825002660138,-1.9056552505694693,-3.3661798094045694,-1.9535932990887939,-1.9084342832101164,-1.5557313579444692,-5.375319592875836,-1.7960520550830854,-1.8201240841181114,-1.6576872654130013,-2.6546253082974944,-1.5480824748488438,-1.5526093018155074,-1.8524227181101889,-2.3145064295053004
18,-2.210885215795092,-1.7506204743130158,-1.708813225715838,-2.2162594232087356,-1.4811922692148984,-1.50350009277492,-2.8271728431420002,-1.5598281461482355,-1.429718727640902,-1.4813331385744795,-2.807941000985286,-1.444469600105625,-1.626650168585374,-1.4500056783398088,-1.6187509184484616
19,-2.1112653323641224,-1.8386231566713154,-2.5067139470134396,-4.210714600439269,-1.6648593905829563,-1.7854466901862327,-2.1243767923790777,-1.8184394990267267,-1.7639797945644138,-1.6521005690607822,-1.879455561621403,-1.6158970393047574,-1.7214778223505922,-1.5950358219564524,-1.4951296799539777
20,-2.0280291000165147,-1.7211264855025767,-2.5238572016303156,-1.764145709011682,-1.927932424533462,-2.5779279451773944,-2.383387422466388,-1.6834640248692678,-3.210050071670549,-2.4818709374941186,-1.5942148061923287,-1.499634286823733,-1.5129312507857535,-2.7956350081780994,-1.5211372721268606
21,-2.159243820819621,-2.1112859896316114,-1.6594441280554182,-1.867953983640367,-2.151278342542082,-1.7596527819345003,-1.7588992520793487,-1.6024108141165712,-1.5013398295399139,-1.66837721247964,-1.796774304071823,-1.8319106716374296,-1.5597466658318062,-1.4563208488725714,-2.14300184763316
22,-2.2558070486089052,-2.006231603541713,-1.634895168143477,-1.7887468024525963,-1.81461398666265,-1.9054889760453244,-1.4904410184320265,-2.2022286147672343,-1.8163756387099637,-1.4829039621660345,-1.4373794201729289,-1.839782768073553,-1.7786458468506565,-1.4282620528765386,-1.4435177646640276
23,-2.340458658847557,-1.9635338891302598,-3.4944930488573327,-2.4019431414628105,-1.727003713448975,-1.8753777998791694,-2.033565937430351,-1.6525053291698284,-1.5298570603996726,-1.5342476023170146,-1.641354843991937,-1.4719432198864555,-1.532314686201343,-1.5251439314479034,-1.5988345472797807
24,-2.3034695435733408,-2.0359579626289626,-1.5799048662810415,-2.0178574547036754,-2.062486510057352,-1.6891512782347082,-1.5350685320632549,-2.16738731904271,-1.721223207943246,-1.582046296018089,-1.0765769410989077,-1.7712795061729147,-1.6094039585097164,-1.5951100502016247,-1.3452888260299616
25,-2.928956778768393,-2.496123615008614,-2.564529574916967,-1.6776347394030504,-1.623057995354331,-1.5362479062627423,-0.8182014232616145,-2.689681956460783,-1.8253895418379102,-2.5307546343066987,-1.547630030991548,-1.464632487446011,-1.5108908954772795,-1.415014267899828,-1.588136115830277
26,-2.1735921968474714,-3.8015579337498506,-2.5005654962325514,-2.1788036476776287,-1.55748907256876,-1.6070452375717794,-1.492278573746329,-1.902489079256298,-1.482766921754565,-1.8945755681938619,-1.7813660187443012,-1.6465962397400984,-1.4614691248744864,-2.3266963958039653,-1.506707459610539
27,-2.6296992835292987,-2.5547280097165,-2.1281237753223423,-1.8702094401917246,-1.602552110241735,-1.6040627195074082,-1.6792390339894532,-1.495994266801941,-1.5673627960084622,-2.1494643860653397,-2.2919359974334443,-1.6318484707309444,-1.8068282234094626,-1.5558338076275027,-1.503605966503941
28,-2.9223580779561567,-2.7751587705017946,-2.1986391913496734,-1.8680300288779785,-2.137318450057958,-2.054126399282935,-1.7203237709074881,-1.4434453011742565,-1.688378944273621,-1.7640753119791384,-1.3957993998500293,-1.5395952036387834,-1.4743512508686218,-1.6532609504834748,-2.061041038854614
29,-2.537635718110899,-1.8064074449622805,-2.8791206484940615,-2.096596090373345,-1.8616321315110342,-2.318066674721804,-3.0324826769173634,-1.8846621387565876,-1.8770410614170632,-1.5575993900681282,-1.7778153405459929,-1.5415748168464412,-2.1052111916571117,-1.6593533355854806,-1.6595114522137255
30,-3.3217361675379085,-2.608583724179581,-2.3151078989644573,-3.2760875442836332,-1.9543926915320535,-6.47583901235843,-2.1417143018790097,-2.7723788440324215,-1.922433658240898,-2.0485054850321958,-3.0415176849563794,-2.5822476224710185,-1.9469282579969245,-1.5932493157486551,-2.4407904276728214
31,-2.1684022795411293,-2.2034596311563024,-2.0515393746772013,-1.613451051580778,-2.6949312820472313,-1.8948658645658485,-1.5653962040535594,-2.306255839827744,-1.9567349624592312,-1.465693145235036,-2.0432051700833482,-3.6734722142302596,-1.5603768872894428,-2.7395028797308476,-1.6687355850283803
32,-2.711138293972086,-1.9691322904247577,-2.0616870314697953,-1.6217044877309785,-1.6420121273970165,-2.224085077655464,-1.6111318718990368,-1.532182165070478,-1.5183229155690974,-1.8102935518752177,-1.598969926698132,-1.4932326967978735,-1.5968863959394888,-1.712848840858873,-1.489568003810143
33,-3.4767291263903783,-2.289301476896307,-2.2560810134694904,-1.9511379506518787,-1.9495964886872945,-1.7401070823269515,-2.1463729469095116,-1.543474801725519,-1.7536211897301957,-1.9945637178755837,-2.3511589817624303,-1.4875295830375885,-2.1477329253243522,-1.5239807612095804,-1.8341409584815684
34,-2.2498448455266864,-3.1690787740241224,-2.871450118502569,-1.7361731963656946,-1.6588441234342237,-1.9207241153745929,-1.7682184109709422,-1.5746115778330125,-2.2770373063939005,-1.689166682880226,-1.541878870956681,-2.030321059642419,-1.63092437401824,-1.600036434751042,-1.4902491592342473
