,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-3.2120114566299076,-2.5173280346032754,-2.5397831987744266,-3.267978150200129,-1.7460624554811461,-1.7548483738538967,-1.684422323640645,-2.377580426225656,-2.148348379370412,-1.7295860703407124,-1.509033720670301,-1.8576811544390484,-1.4946108104991076,-1.5399613492628792,-1.8100370837812638
1,-2.3471732756492845,-2.484273014934039,-2.1620318495946993,-1.830300647356791,-1.7419702458942874,-2.165782955657901,-3.768926554316574,-1.5785335699866943,-2.1760414983992273,-1.5719116590285263,-2.607618787570532,-4.488152988551728,-1.6848243750728318,-5.228353301388305,-2.261356586934796
2,-1.9868592731056967,-2.0752399711126177,-1.8688326422267678,-1.5201830650639117,-1.4899366466784323,-1.5049947351331205,-1.4635991303672518,-1.6504970886320638,-1.89531482870174,-1.4493237542826003,-2.4026468396233787,-1.852787768930239,-1.8936203077595661,-2.7430696688787033,-1.4802540353120979
3,-2.5826202304837884,-3.1993822439126887,-3.050240162290897,-1.804765338526609,-2.207366842286226,-2.3272402222208597,-1.813112153947655,-1.7079783863666826,-1.7276927791446515,-1.7984078194936313,-1.4187435534779635,-1.7561616308409127,-1.4795094604950447,-1.5151258443332078,-1.3875055437282056
4,-2.9512278071035323,-3.2836103798632688,-3.193773582325736,-5.549003626127898,-1.4191492539118824,-1.669682706204582,-2.572969268226586,-1.9767609734956169,-1.810075462306286,-2.121881368817521,-1.8097711875315352,-1.7848021907255944,-1.380027041278206,-1.672919133686809,-1.5982496783158977
5,-3.3729497691120485,-3.3116390933931257,-3.584532815635827,-2.5894372563382797,-2.2478002546354285,-5.42830587492121,-3.2555725348957534,-1.665715504602307,-2.1046984776912283,-3.5979717018215207,-3.13158669565175,-2.260366081755943,-1.693618517891771,-1.6366780430956545,-2.327571042022012
6,-2.294472729183491,-2.300513373434035,-1.7976886170079716,-2.00318422943331,-1.5702329551146883,-7.157492746103983,-5.4059005425609525,-2.332335150687072,-1.6579525929546484,-3.1173992576754213,-3.1059863939994843,-2.861821607336799,-3.547946409597197,-3.9808851116565664,-0.9530173342810834
7,-2.9399544982724537,-2.845500617305182,-2.1607503791428626,-2.400208845905887,-1.73254820488175,-3.1921313602254853,-1.6467272249810267,-5.46098508877446,-2.4942569960312895,-4.709022912072898,-2.3645679837023588,-5.574046791512942,-3.063998204540814,-1.5260029425106958,-1.574432392282848
8,-2.697849917762651,-2.0732121511563286,-2.9251560802825995,-6.49913316129974,-1.5941684740482003,-1.6082340569449518,-1.6892825581034108,-1.6300777544567961,-1.4940031321929006,-2.9344475284910643,-1.8128845625310033,-4.73274520435953,-1.4729156752234718,-1.513898644501813,-1.660092462886773
9,-2.994152019130604,-3.740741898293788,-3.262068018400201,-1.5455971433749376,-1.8581283618866216,-2.6154396641266007,-2.451672495437865,-1.426680747950515,-2.2075593383715932,-1.704598270835604,-3.4893943721669727,-1.5764530569828061,-1.4914744729767504,-1.4550616015635296,-2.3527406381544176
10,-1.4101226861472702,-0.6936473056016744,-0.6951523723656997,-0.693480092312985,-0.6931832261647842,-0.6931471847668925,-0.693147180561481,-0.6932458555602922,-1.4061105840685475,-0.6931493508240975,-0.6931472820021974,-0.6931471821311123,-0.6931693529916154,-0.6931534559497795,-0.693147181108293
11,-2.7615511918438975,-1.9274244112144374,-1.7574278019214804,-1.5750746085251048,-1.939583994342298,-1.564448238591693,-1.63215112509708,-1.5632566644376318,-2.6073916350203197,-2.8381004888975467,-1.7456553895268045,-1.4767496401449987,-2.1997638601277565,-2.1482041966568217,-1.7209423823566679
12,-3.2142226313874533,-3.2861403644111054,-2.8761706708117925,-6.9655540315273115,-2.4337224532319794,-1.9005891717101389,-3.2685060641651345,-2.461956002568671,-2.055291468632755,-1.682700310213926,-2.6522176245683897,-1.6091004069776094,-2.041568014621965,-3.648945852139321,-1.8186604105630129
13,-2.1371431718760086,-2.065454149442667,-2.1838024715573434,-2.3117619265651594,-1.9409753496601505,-2.002497569548289,-1.8336551810087667,-2.6520560742852193,-1.630590191878484,-1.542571388136405,-1.840190239424697,-2.423208889465704,-1.4677728632380374,-1.4938324420459501,-1.5024773351036713
14,-2.159727424636009,-1.8072538368719773,-3.765434340729344,-2.295515296219751,-3.1232652813756436,-3.2606950710087386,-4.5368881884869685,-1.9345395566287398,-1.7707098739868328,-1.7184904801566478,-2.8222251637053906,-2.2309331314555942,-1.9516852969116405,-1.582454224207956,-1.5828910856037182
