,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,-1.3599264720456243,-1.7181647537207987,-1.5029388540984894,-2.451917132847737,-2.8814315233216226,-1.6216302082325107,-2.109122482762902,-1.3722756466409687,-1.826957016778279,-1.821546013301126,-1.8688244471469344,-1.4783110590761264,-1.5711928064534995,-3.0476630317789435,-1.594215378201343
11,-1.544151612669955,-2.197892546623664,-1.8563109823514157,-1.8139279138023379,-1.3566237934301593,-1.9319523296049754,-1.716581006455668,-1.4729210933115118,-1.399083278636889,-1.6422566363006408,-1.7176269074613124,-1.746247346443099,-1.7500608553000656,-1.3860603885262341,-1.4177243821388783
12,-3.680536658005636,-2.2647964912115794,-2.2038199367528932,-2.337924998553672,-1.655296971671244,-1.3581200413191623,-1.9704872721370112,-3.505173749800794,-1.7356022529618853,-1.5579595743484942,-1.376283818552559,-3.821309172112927,-1.3697655962671056,-1.3862387195460668,-3.1073864315386124
13,-2.1553210878229847,-1.3795097916038503,-1.4615065704914798,-1.3585519373553792,-1.5237789765167569,-3.4057868262840083,-2.38556871255333,-3.074222312066519,-3.7538652035673308,-2.920271067602832,-1.781005279721998,-1.9683293811617657,-4.1568536748719,-3.7756304474674023,-3.8438686997848563
14,-1.588242971134004,-4.348532454641321,-1.7146056841038544,-1.3689167548136483,-1.3581008861858421,-4.21880277911856,-1.3685919536991507,-3.2115644021044147,-1.4787507499292691,-1.9735510269552843,-1.3893176233107085,-1.6413468808885434,-1.4362848249654279,-1.855585397084561,-1.3747936681501962
15,-1.6618321443104591,-1.771778030515679,-1.668998784728732,-1.3543202408645976,-1.4976154301341817,-1.5860907648307305,-1.4034293276043497,-1.3546411885157192,-1.7711549925708623,-1.3776200373335594,-2.136645775429083,-1.3542009047691128,-1.3975629140649828,-1.3542613798805265,-1.4027092737683415
16,-1.65830085901077,-1.3544999937683946,-4.043220984969484,-9.245274562834755,-1.3537780025423025,-2.1148462550106566,-3.0080699029889995,-4.783128503166182,-1.4341107730624896,-3.707413824779977,-6.33806995276114,-6.853364211405963,-1.974490748447575,-8.253545221355166,-4.187896584411675
17,-2.3978621412697962,-1.497816487632465,-3.6004325152994774,-1.9542497595555774,-2.2512177055934606,-1.361670344676588,-12.14954412195835,-1.8501697684225666,-1.5190561957796291,-1.4310227298706726,-15.327142869212672,-1.575228525194752,-1.8919530985712418,-1.6735418433108213,-4.949023853285182
18,-1.3849666626197634,-1.4574951624989436,-1.4516010322234079,-1.9574175025484553,-1.4028553191959698,-1.404039991799055,-3.196258664698786,-1.5204383761900624,-1.3545332218561972,-1.4127284582756658,-3.3024608836318654,-1.4019056679798645,-1.5236568134946906,-1.4018071607971911,-1.9944035996671223
19,-1.4987361583905814,-1.7222246725591,-2.8039950827405713,-7.245986092231859,-1.456108642006885,-2.127335933904279,-1.3540471063168196,-4.501882613439899,-1.4449884194889733,-1.8411468381262164,-1.3857992539357085,-4.29361749752663,-1.5378947780616228,-1.4745866400166372,-1.4812930648921547
20,-1.5376279614885866,-1.6156934258948523,-2.7861843521968037,-1.5172939832130705,-2.0638546288586537,-2.3436572983354824,-3.48716103001919,-1.6557444333978875,-5.0264913402951095,-2.2850870112299244,-2.4822808303597794,-1.4165460642742627,-2.458851905053458,-2.715355702865685,-2.256948108897139
21,-1.791330282861922,-1.9809247591847305,-1.3980221388868705,-1.9240454551692223,-2.685310845304472,-1.9752523442121004,-1.7059059883479244,-1.7783739347324397,-1.5702611854367758,-1.3621103444562468,-1.7450429771520153,-1.4921505591342,-1.36270859475156,-1.3545499972035324,-2.3748151461581095
22,-1.8664331665245704,-1.8346379828440185,-1.381552732552189,-1.5202529159151985,-2.0793156686169234,-1.676320371570406,-1.4282997223656688,-2.212201981502514,-2.085353809830004,-1.4751445234350802,-1.3553760621032753,-2.0057691711617176,-2.459890132479485,-1.3723231425780973,-1.3537463055665977
23,-2.163307295381276,-1.77723331549793,-5.65475333518304,-1.8434083515705837,-2.5179111424977525,-3.6248097293911217,-7.867202325917086,-1.5334429195440489,-2.0352828901027977,-1.8103648430282497,-7.86770809794881,-1.4139689566943958,-2.384264204522987,-2.5932539574439666,-5.102184995334346
24,-2.013015882482868,-1.926193819557987,-1.4957667378398996,-1.5694945889894183,-2.785061302516589,-1.7168503318166435,-1.4798877667784154,-1.9601228529886339,-2.652851766724012,-1.6965737981707059,-1.183108049224605,-1.8286241180604519,-1.420069377621199,-1.353796645420137,-1.5476419420317036
25,-6.243137007066427,-2.3207147309965994,-4.215555904275631,-2.806603828365346,-5.37343690924884,-1.478480476464731,-1.2545865530141915,-8.103992419780692,-9.732660142397714,-1.8523999276249568,-4.394120754034001,-3.5842069071023843,-3.7321949414502504,-1.3778275541175278,-5.829474380968129
